code,name,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv,area,industry,fullname,enname,market,exchange,curr_type,list_status,list_date,delist_date
300785,值得买,59.8529,48.0023,8.2606,11.2867,9.3378,5333.3334,1333.3334,1333.3334,572906.6738,143226.6738,北京,互联网,北京值得买科技股份有限公司,"Beijing Zhidemai Technology Co., Ltd.",创业板,SZSE,CNY,L,20190715,
300786,国林环保,44.6971,40.2299,3.6425,8.1318,7.2247,5340.0,1335.0,1335.0,272233.2,68058.3,山东,环境保护,青岛国林环保科技股份有限公司,"Qingdao Guolin Environmental Technology Co., Ltd.",创业板,SZSE,CNY,L,20190723,
300787,海能实业,32.6889,28.5035,3.4561,3.3718,3.4374,8488.0,2122.0,2122.0,381111.2,95277.8,江西,通信设备,安福县海能实业股份有限公司,Anfu CE LINK Limited,创业板,SZSE,CNY,L,20190815,
300788,中信出版,42.7781,37.2121,5.4299,5.4106,4.6963,19015.1515,4753.7879,4753.7879,884204.5448,221051.1374,北京,出版业,中信出版集团股份有限公司,Citic Press Corporation,创业板,SZSE,CNY,L,20190705,
300789,唐源电气,42.9104,36.0696,5.385,13.556,11.0469,4598.2759,1150.0,1150.0,358711.503,89711.5,四川,软件服务,成都唐源电气股份有限公司,"Chengdu TangYuan Electric Co.,Ltd.",创业板,SZSE,CNY,L,20190828,
300790,宇瞳光学,49.7362,44.8596,4.2087,4.889,4.2589,11428.6247,2858.0,2858.0,487773.7022,121979.44,广东,电器仪表,东莞市宇瞳光学科技股份有限公司,"DongGuan YuTong Optical Technology Co.,Ltd.",创业板,SZSE,CNY,L,20190920,
300791,仙乐健康,22.8003,24.8553,2.4074,2.9044,2.8521,8000.0,2000.0,2000.0,463360.0,115840.0,广东,医疗保健,仙乐健康科技股份有限公司,"Sirio Pharma Co., Ltd.",创业板,SZSE,CNY,L,20190925,
300792,壹网壹创,81.1725,71.5595,11.4233,13.0332,10.3266,8000.0,2000.0,2000.0,1320000.0,330000.0,浙江,互联网,杭州壹网壹创科技股份有限公司,Hangzhou Onechance Tech Corp.,创业板,SZSE,CNY,L,20190927,
300793,佳禾智能,78.7454,67.2648,7.4208,6.4532,4.4562,16668.0,4168.0,4168.0,869236.2,217361.2,广东,IT设备,佳禾智能科技股份有限公司,"Cosonic Intelligent Technologies Co., Ltd.",创业板,SZSE,CNY,L,20191018,
300795,米奥兰特,41.5308,40.6984,5.0475,6.5029,6.2257,10016.4,2504.1,2504.1,283964.94,70991.235,浙江,综合类,浙江米奥兰特商务会展股份有限公司,Zhejiang Meorient Commerce & Exhibition Inc.,创业板,SZSE,CNY,L,20191022,
300796,贝斯美,42.2421,41.1398,3.338,7.078,6.2202,12115.0,3030.0,3030.0,329285.7,82355.4,浙江,化工原料,绍兴贝斯美化工股份有限公司,"BSM Chemical Co.,Ltd.",创业板,SZSE,CNY,L,20191115,
300797,钢研纳克,92.8999,73.7222,8.5346,11.8017,10.7869,24820.0,6205.0,6205.0,596672.8,149168.2,北京,电器仪表,钢研纳克检测技术股份有限公司,"NCS Testing Technology CO.,LTD.",创业板,SZSE,CNY,L,20191101,
300799,左江科技,130.6473,116.3089,15.0997,62.7556,46.3768,6800.0,1700.0,1700.0,842452.0,210613.0,北京,软件服务,北京左江科技股份有限公司,"Beijing Zuojiang Technology Co., Ltd",创业板,SZSE,CNY,L,20191029,
300800,力合科技,30.6141,26.876,3.411,9.0189,8.3657,8000.0,2000.0,2000.0,553200.0,138300.0,湖南,电器仪表,力合科技(湖南)股份有限公司,"Lihe Technology (Hunan) Co., Ltd.",创业板,SZSE,CNY,L,20191106,
600000,浦发银行,6.3309,5.7976,0.7372,2.0636,1.8551,2935208.0397,2810376.3899,1534472.4887,35398608.9588,33893139.2622,上海,银行,上海浦东发展银行股份有限公司,"Shanghai Pudong Development Bank Co.,Ltd.",主板,SSE,CNY,L,19991110,
600004,白云机场,30.128,43.425,2.1471,4.3914,4.3746,206932.0514,206932.0514,101297.3731,3401962.925,3401962.925,广东,机场,广州白云国际机场股份有限公司,Guangzhou Baiyun International Airport Company Limited,主板,SSE,CNY,L,20030428,
600006,东风汽车,15.7444,18.4713,1.1933,0.6047,0.5767,200000.0,200000.0,79800.0,872000.0,872000.0,湖北,汽车整车,东风汽车股份有限公司,DongFeng Automobile Co.LT,主板,SSE,CNY,L,19990727,
600007,中国国贸,21.9361,18.397,2.3162,5.3592,4.9451,100728.2534,100728.2534,19492.2293,1699285.6349,1699285.6349,北京,园区开发,中国国际贸易中心股份有限公司,"China World Trade Center Co.,Ltd.",主板,SSE,CNY,L,19990312,
600008,首创股份,25.7637,21.6547,1.6983,1.4881,1.3242,568544.8207,568544.8207,306686.4789,1853456.1155,1853456.1155,北京,环境保护,北京首创股份有限公司,"Beijing Capital Co., Ltd.",主板,SSE,CNY,L,20000427,
600009,上海机场,34.7464,28.9115,4.7476,15.7871,13.8438,192695.8448,109347.6397,90078.0553,14702692.9582,8343224.9091,上海,机场,上海国际机场股份有限公司,"Shanghai International Airport Co.,Ltd.",主板,SSE,CNY,L,19980218,
600010,包钢股份,18.1037,27.2436,1.1189,0.8956,0.9144,4558503.2648,3167721.1587,2072525.5311,6017224.3095,4181391.9295,内蒙,普钢,内蒙古包钢钢联股份有限公司,"Inner Mongolia Baotou Steel Union Co.,Ltd",主板,SSE,CNY,L,20010309,
600011,华能国际,64.4777,19.1724,1.1985,0.5462,0.5422,1569809.3359,1099770.9919,437592.3252,9277573.1752,6499646.5621,北京,火力发电,华能国际电力股份有限公司,"Huaneng Power International,Inc.",主板,SSE,CNY,L,20011206,
600012,皖通高速,8.374,8.4205,0.8956,3.1697,3.1905,165861.0,116560.0,23676.4279,940431.87,660895.2,安徽,路桥,安徽皖通高速公路股份有限公司,Anhui Expressway Company Limited,主板,SSE,CNY,L,20030107,
600015,华夏银行,5.5487,5.3608,0.5745,1.6021,1.3861,1538722.3983,1282268.6653,532094.9437,11571192.4352,9642660.3631,北京,银行,华夏银行股份有限公司,"Hua Xia Bank Co.,Limited",主板,SSE,CNY,L,20030912,
600016,民生银行,5.385,5.097,0.6138,1.7287,1.5554,4378241.8502,3546212.3213,3418200.609,27101317.0527,21951054.2688,北京,银行,中国民生银行股份有限公司,"China Minsheng Banking Corp., Ltd.",主板,SSE,CNY,L,20001219,
600017,日照港,13.5079,13.5853,0.744,1.6967,1.6956,307565.3888,307565.3888,154068.5515,870410.0503,870410.0503,山东,港口,日照港股份有限公司,"Rizhao Port Co.,Ltd.",主板,SSE,CNY,L,20061017,
600018,上港集团,12.944,11.1459,1.6525,3.4965,3.4488,2317367.465,2317367.465,353662.3605,13301689.2491,13301689.2491,上海,港口,上海国际港务(集团)股份有限公司,"Shanghai International Port (Group) Co., Ltd.",主板,SSE,CNY,L,20061026,
600019,宝钢股份,5.8462,8.581,0.7219,0.4137,0.4254,2227446.0375,2210108.6925,781876.5454,12607344.5723,12509215.1996,上海,普钢,宝山钢铁股份有限公司,"Baoshan Iron & Steel Co.,Ltd.",主板,SSE,CNY,L,20001212,
600020,中原高速,11.8164,8.2447,0.9174,1.6342,1.4446,224737.1832,224737.1832,88735.3659,943896.1694,943896.1694,河南,路桥,河南中原高速公路股份有限公司,"Henan Zhongyuan Expressway Co.,Ltd.",主板,SSE,CNY,L,20030808,
600021,上海电力,6.8239,6.3691,1.1984,0.8369,0.7962,261716.4197,234724.6305,96249.5562,1889592.5502,1694711.8322,上海,火力发电,上海电力股份有限公司,"SHANGHAI ELECTRIC POWER CO.,LTD",主板,SSE,CNY,L,20031029,
600022,山东钢铁,7.2748,86.0588,0.7414,0.2741,0.2242,1094654.9616,1094654.9616,552101.5486,1532516.9462,1532516.9462,山东,普钢,山东钢铁股份有限公司,Shandong Iron and Steel Company Ltd,主板,SSE,CNY,L,20040629,
600023,浙能电力,12.9411,13.3623,0.8281,0.9222,0.9808,1360068.9988,1360068.9988,378752.2987,5222664.9554,5222664.9554,浙江,火力发电,浙江浙能电力股份有限公司,"Zhejiang Zheneng Electric Power CO.,LTD",主板,SSE,CNY,L,20131219,
600025,华能水电,13.1834,9.0825,1.648,4.9302,3.7284,1800000.0,892800.0,180000.0,7650000.0,3794400.0,云南,水力发电,华能澜沧江水电股份有限公司,Huaneng Lancang River Hydropower Inc.,主板,SSE,CNY,L,20171215,
600026,中远海能,226.6623,24.9196,0.841,1.9395,1.6406,403203.2861,273603.2861,119910.8266,2382931.4209,1616995.4209,上海,水运,中远海运能源运输股份有限公司,"COSCO SHIPPING Energy Transportation Co., Ltd.",主板,SSE,CNY,L,20020523,
600027,华电国际,21.5248,13.6055,0.8201,0.413,0.3988,986297.6653,699574.3053,272491.51,3649301.3616,2588424.9296,山东,火力发电,华电国际电力股份有限公司,Huadian Power International Corporation Limited,主板,SSE,CNY,L,20050203,
600028,中国石化,9.6528,13.1276,0.839,0.2106,0.1996,12107120.9646,9555777.1046,1284854.3653,60898818.4519,48065558.8361,北京,石油加工,中国石油化工股份有限公司,China Petroleum & Chemical Corporation,主板,SSE,CNY,L,20010808,
600029,南方航空,27.6762,28.6064,1.264,0.5748,0.5453,1226717.2286,811152.0431,407229.1766,8255806.9485,5459053.2501,广东,空运,中国南方航空股份有限公司,China Southern Airlines Company Limited,主板,SSE,CNY,L,20030725,
600030,中信证券,27.7698,20.699,1.6289,7.0057,6.0945,1211690.84,981466.17,781496.5954,26075586.8768,21121151.9784,深圳,证券,中信证券股份有限公司,CITIC Securities Company Limited,主板,SSE,CNY,L,20030106,
600031,三一重工,20.5586,12.0995,2.9702,2.2526,1.7123,841647.0598,840860.9391,559515.2144,12574207.0734,12562462.4302,北京,工程机械,三一重工股份有限公司,"Sany Heavy Industry Co.,Ltd.",主板,SSE,CNY,L,20030703,
600033,福建高速,11.374,10.5481,0.872,3.1333,2.9985,274440.0,274440.0,126491.9499,834297.6,834297.6,福建,路桥,福建发展高速公路股份有限公司,"Fujian Expressway Development Co.,Ltd",主板,SSE,CNY,L,20010209,
600035,楚天高速,12.6474,11.927,0.8737,1.8306,2.0114,169292.7321,152531.8247,61156.8693,562051.8706,506405.658,湖北,路桥,湖北楚天智能交通股份有限公司,"Hubei Chutian Smart Communication Co.,Ltd.",主板,SSE,CNY,L,20040310,
600036,招商银行,11.27,10.0412,1.6145,3.6528,3.3869,2521984.5601,2062894.4429,1241481.2046,90791444.1636,74264199.9444,深圳,银行,招商银行股份有限公司,"China Merchants Bank Co., Ltd.",主板,SSE,CNY,L,20020409,
600037,歌华有线,17.2214,19.2839,0.8979,4.3869,4.3666,139177.7884,139177.7884,87092.4892,1195537.2024,1195537.2024,北京,影视音像,北京歌华有线电视网络股份有限公司,"Beijing Gehua CATV Network Co.,Ltd.",主板,SSE,CNY,L,20010208,
600038,中直股份,51.979,43.5783,3.3192,2.0303,1.7215,58947.6716,58947.6716,25464.0232,2652645.222,2652645.222,黑龙江,航空,中航直升机股份有限公司,AVICOPTER PLC.,主板,SSE,CNY,L,20001218,
600039,四川路桥,9.9836,8.0027,0.7987,0.2923,0.2522,361052.551,345707.2825,209817.2826,1169810.2652,1120091.5953,四川,建筑工程,四川路桥建设集团股份有限公司,"Sichuan Road&Bridge Co.,Ltd",主板,SSE,CNY,L,20030325,
600048,保利地产,9.3221,7.9589,1.4448,0.906,0.8336,1193109.7452,1193109.7452,708463.5134,17622230.9366,17622230.9366,广东,全国地产,保利发展控股集团股份有限公司,"Poly Developments and Holdings Group Co., Ltd.",主板,SSE,CNY,L,20060731,
600050,中国联通,44.3363,36.7226,1.2667,0.622,0.6276,3103370.5687,2119659.6395,789710.7974,18092650.4155,12357615.6983,北京,电信运营,中国联合网络通信股份有限公司,China United Network Communications Limited,主板,SSE,CNY,L,20021009,
600051,宁波联合,7.0321,7.8461,0.7299,0.4325,0.4943,31088.0,31088.0,22046.24,174714.56,174714.56,浙江,综合类,宁波联合集团股份有限公司,"Ningbo United Group Co.,Ltd.",主板,SSE,CNY,L,19970410,
600052,浙江广厦,32.0401,3.1141,1.0534,4.6686,9.7519,87178.9092,87178.9092,44642.6704,377484.6768,377484.6768,浙江,影视音像,浙江广厦股份有限公司,"Zhejiang Guangsha Co.,Ltd.",主板,SSE,CNY,L,19970415,
600053,九鼎投资,30.524,25.4319,4.2056,10.6426,10.981,43354.08,43354.08,11476.495,867515.1408,867515.1408,江西,多元金融,昆吾九鼎投资控股股份有限公司,"Kunwu Jiuding Investment Holdings Co., Ltd",主板,SSE,CNY,L,19970418,
600054,黄山旅游,11.2691,13.1905,1.5133,4.0497,3.932,72937.944,51330.0,21670.425,656441.496,461970.0,安徽,旅游景点,黄山旅游发展股份有限公司,"Huangshan Tourism Development Co.,Ltd.",主板,SSE,CNY,L,19970506,
600055,万东医疗,36.1172,35.4928,2.7718,5.8018,5.6986,54081.6199,54081.6199,27732.6521,553795.7878,553795.7878,北京,医疗保健,北京万东医疗科技股份有限公司,"Beijing Wandong Medical Technology Co., Ltd.",主板,SSE,CNY,L,19970519,
600056,中国医药,8.7097,10.5674,1.5019,0.4339,0.3862,106848.5534,106810.8198,50457.0197,1345223.2873,1344748.2213,北京,医药商业,中国医药健康产业股份有限公司,"China Meheco Group Co., Ltd.",主板,SSE,CNY,L,19970515,
600057,厦门象屿,8.5843,8.5163,0.8297,0.0366,0.0324,215745.4085,215745.4085,96131.3262,856509.2717,856509.2717,福建,仓储物流,厦门象屿股份有限公司,"Xiamen Xiangyu Co., Ltd.",主板,SSE,CNY,L,19970604,
600058,五矿发展,,,1.9219,0.1411,0.1306,107191.0711,107191.0711,40130.5789,797501.569,797501.569,北京,商贸代理,五矿发展股份有限公司,"Minmetals Development Co.,Ltd",主板,SSE,CNY,L,19970528,
600059,古越龙山,39.6616,38.4671,1.6609,3.9743,4.0011,80852.4165,80852.4165,47390.0048,682394.3953,682394.3953,浙江,红黄酒,浙江古越龙山绍兴酒股份有限公司,"Zhejiang Guyuelongshan Shaoxing Wine Co.,Ltd",主板,SSE,CNY,L,19970516,
600060,海信电器,31.7447,38.7293,0.8741,0.3546,0.3619,130848.1222,130848.1222,72017.8671,1245674.1233,1245674.1233,山东,家用电器,青岛海信电器股份有限公司,"Qingdao Hisense Electronics Co.,Ltd.",主板,SSE,CNY,L,19970422,
600061,国投资本,30.5055,16.8678,1.3233,21.6693,53.5891,422712.9727,417383.1926,155316.5853,5123281.2291,5058684.2943,上海,证券,国投资本股份有限公司,"SDIC Capital Co., Ltd",主板,SSE,CNY,L,19970519,
600062,华润双鹤,13.3125,12.3602,1.5228,1.5677,1.3832,104323.771,104323.771,41744.2086,1289441.8096,1289441.8096,北京,化学制药,华润双鹤药业股份有限公司,"China Resources Double-Crane Pharmaceutical Co.,Ltd.",主板,SSE,CNY,L,19970522,
600063,皖维高新,51.3657,22.798,1.3403,1.141,1.0488,192589.4692,192589.4692,133392.9574,668285.4581,668285.4581,安徽,化纤,安徽皖维高新材料股份有限公司,"Anhui Wanwei Updated High-Tech Material Industry Co.,Ltd",主板,SSE,CNY,L,19970528,
600064,南京高科,11.8004,6.8588,0.9827,3.3276,5.587,123595.6888,123595.6888,80661.1731,1130900.5525,1130900.5525,江苏,园区开发,南京高科股份有限公司,Nanjing Gaoke Company Limited,主板,SSE,CNY,L,19970506,
600066,宇通客车,14.4294,13.6739,2.089,1.0461,0.9992,221393.9223,221393.9223,130319.6908,3320908.8345,3320908.8345,河南,汽车整车,郑州宇通客车股份有限公司,"Zhengzhou Yutong Bus Co.,Ltd.",主板,SSE,CNY,L,19970508,
600067,冠城大通,7.6676,8.2997,0.7798,0.7177,0.6899,149211.0725,149211.0725,95515.3669,581923.1828,581923.1828,福建,全国地产,冠城大通股份有限公司,"Citychamp Dartong Co.,Ltd.",主板,SSE,CNY,L,19970508,
600068,葛洲坝,6.1987,5.6961,0.9968,0.2869,0.2719,460477.7412,460477.7412,265532.9173,2887195.4373,2887195.4373,湖北,建筑工程,中国葛洲坝集团股份有限公司,China Gezhouba Group Company Limited,主板,SSE,CNY,L,19970526,
600069,银鸽投资,,,2.5188,1.6323,2.047,162383.3844,162383.3844,85496.379,462792.6455,462792.6455,河南,造纸,河南银鸽实业投资股份有限公司,"Henan Yinge Industrial Investment Co.,Ltd.",主板,SSE,CNY,L,19970430,
600070,浙江富润,23.5946,11.8028,1.879,1.8486,1.6346,52194.6118,44134.806,34007.4618,511507.1956,432521.0988,浙江,互联网,浙江富润股份有限公司,"Zhejiang Furun Co.,Ltd",主板,SSE,CNY,L,19970604,
600071,凤凰光学,,,3.9466,3.9679,4.1739,28157.3889,23747.2456,14277.0761,308604.9823,260269.8118,江西,元器件,凤凰光学股份有限公司,PHENIX OPTICS COMPANY LIMITED,主板,SSE,CNY,L,19970528,
600072,中船科技,150.5641,79.6906,2.5811,3.0177,3.3247,73624.9883,73624.9883,43231.7636,985102.3435,985102.3435,上海,船舶,中船科技股份有限公司,"CSSC Science & Technology Co., Ltd",主板,SSE,CNY,L,19970603,
600073,上海梅林,23.6882,21.5136,1.8257,0.3268,0.3136,93772.9472,93772.9472,58336.4598,724864.8819,724864.8819,上海,食品,上海梅林正广和股份有限公司,"Shanghai Maling Aquarius Co.,Ltd",主板,SSE,CNY,L,19970704,
600075,新疆天业,9.7726,20.6758,1.0133,0.9992,1.0513,97252.2352,97252.2352,56361.5222,482371.0866,482371.0866,新疆,化工原料,新疆天业股份有限公司,"Xinjiang Tianye Co.,Ltd.",主板,SSE,CNY,L,19970617,
600076,康欣新材,9.2679,9.5678,1.0646,1.8928,2.2184,103426.4129,103426.4129,72070.0362,433356.6701,433356.6701,山东,其他建材,康欣新材料股份有限公司,"Kangxin New Materials Co.,Ltd",主板,SSE,CNY,L,19970526,
600077,宋都股份,8.3089,19.9252,0.8517,0.7442,0.8024,134012.2326,134012.2326,67999.431,341731.1931,341731.1931,浙江,全国地产,宋都基业投资股份有限公司,"Sundy Land Investment Co., Ltd",主板,SSE,CNY,L,19970520,
600078,澄星股份,162.7851,42.2919,1.8059,1.0002,0.9605,66257.2861,66257.2861,38563.8247,314722.109,314722.109,江苏,化工原料,江苏澄星磷化工股份有限公司,"Jiangsu Chengxing Phosph-Chemical Co.,Ltd",主板,SSE,CNY,L,19970627,
600079,人福医药,,,1.7828,0.9342,0.8212,135370.4302,128604.9062,95762.5188,1740863.7324,1653859.0937,湖北,化学制药,人福医药集团股份公司,"Humanwell Healthcare (Group) Co.,Ltd.",主板,SSE,CNY,L,19970606,
600080,金花股份,59.0266,50.3421,1.2579,3.0356,3.0424,37327.0285,30529.5872,22729.5872,226201.7927,185009.2984,陕西,中成药,金花企业(集团)股份有限公司,Ginwa Enterprise(Group)Inc.,主板,SSE,CNY,L,19970612,
600081,东风科技,21.7283,24.2142,2.3609,0.4783,0.4644,31356.0,31356.0,10974.6,319204.08,319204.08,上海,汽车配件,东风电子科技股份有限公司,"Dongfeng Electronic Technology Co.,Ltd.",主板,SSE,CNY,L,19970703,
600082,海泰发展,167.9308,80.3071,1.4371,3.1502,3.005,64611.5826,63412.5982,47723.9494,246170.1297,241601.9991,天津,园区开发,天津海泰科技发展股份有限公司,"Tianjin Hi-Tech Development Co.,Ltd.",主板,SSE,CNY,L,19970620,
600083,博信股份,,,243.1481,3.1633,12.4476,23000.0,22799.3326,12965.5088,495420.0,491097.6242,江苏,综合类,江苏博信投资控股股份有限公司,"Jiangsu Boxin Investing & Holdings Co.,Ltd",主板,SSE,CNY,L,19970606,
600085,同仁堂,32.9119,32.9013,3.8118,2.6274,2.7268,137147.0262,137147.0262,65216.1722,3733142.0532,3733142.0532,北京,中成药,北京同仁堂股份有限公司,"Beijing Tongrentang Co.,Ltd",主板,SSE,CNY,L,19970625,
600086,东方金钰,,,2.2686,1.272,3.7155,135000.0,105684.5016,86419.5016,376650.0,294859.7595,湖北,服饰,东方金钰股份有限公司,"Eastern Gold Jade Co., Ltd",主板,SSE,CNY,L,19970606,
600088,中视传媒,43.8962,44.5339,4.1148,6.1994,5.8957,39770.64,39770.64,17146.9217,502700.8896,502700.8896,上海,影视音像,中视传媒股份有限公司,"China Television Media,Ltd.",主板,SSE,CNY,L,19970616,
600089,特变电工,11.8435,13.6498,0.8015,0.6116,0.6577,371431.2789,371431.2789,301316.4097,2425446.2512,2425446.2512,新疆,电气设备,特变电工股份有限公司,"TBEA Co.,Ltd.",主板,SSE,CNY,L,19970618,
600090,同济堂,10.9701,10.8429,0.8965,0.5351,0.5261,143966.2945,143966.2945,69277.6048,580184.1668,580184.1668,新疆,医药商业,新疆同济堂健康产业股份有限公司,"XIN JIANG READY HEALTH INDUSTRY Co.,Ltd.",主板,SSE,CNY,L,19970616,
600093,易见股份,22.6569,20.1846,2.3467,1.361,1.7641,112244.75,112244.75,36467.4858,1844181.2425,1844181.2425,四川,仓储物流,易见供应链管理股份有限公司,"Easy Visible Supply Chain Management Co.,Ltd.",主板,SSE,CNY,L,19970626,
600094,大名城,27.6902,15.9348,1.2088,1.1394,1.1058,247532.5057,227660.4962,156764.2523,1524800.2351,1402388.6566,上海,区域地产,上海大名城企业股份有限公司,Greattown Holdings Ltd.,主板,SSE,CNY,L,19970703,
600095,哈高科,181.8654,136.3312,3.2574,9.1943,5.2901,36126.3565,36126.3565,30316.9257,275282.8365,275282.8365,黑龙江,区域地产,哈尔滨高科技(集团)股份有限公司,"Harbin High-Tech(Group) Co.,Ltd",主板,SSE,CNY,L,19970708,
600096,云天化,59.1932,41.6965,1.5122,0.1372,0.1267,142767.4938,132137.9138,50510.7929,726686.5434,672581.9812,云南,农药化肥,云南云天化股份有限公司,"Yunnan Yuntianhua Co.,Ltd",主板,SSE,CNY,L,19970709,
600097,开创国际,16.3636,19.2533,1.3423,1.2022,1.063,24093.6559,22627.3033,10185.6162,229612.5407,215638.2004,上海,渔业,上海开创国际海洋资源股份有限公司,"Shanghai Kaichuang Marine International Co.,Ltd.",主板,SSE,CNY,L,19970619,
600098,广州发展,24.9671,23.2319,1.0382,0.6736,0.6101,272619.6558,272619.6558,47298.1437,1750218.1902,1750218.1902,广东,火力发电,广州发展集团股份有限公司,Guangzhou Development Group Incorporated,主板,SSE,CNY,L,19970718,
600099,林海股份,514.74,424.4687,2.8753,2.5907,2.2945,21912.0,21912.0,12686.308,136292.64,136292.64,江苏,摩托车,林海股份有限公司,"Linhai Co.,Ltd.",主板,SSE,CNY,L,19970704,
600100,同方股份,,,1.4222,0.9501,1.0423,296389.8951,296389.8951,213095.0071,2359263.565,2359263.565,北京,IT设备,同方股份有限公司,"Tsinghua Tongfang Co.,Ltd.",主板,SSE,CNY,L,19970627,
600101,明星电力,29.8122,33.4708,1.3084,1.8965,1.9011,42143.267,42143.267,28900.219,303431.5224,303431.5224,四川,水力发电,四川明星电力股份有限公司,"Sichuan Mingxing Electric Power Co.,Ltd.",主板,SSE,CNY,L,19970627,
600103,青山纸业,29.9412,48.239,1.2992,1.6202,1.82,230581.7807,230581.7807,128648.5651,463469.3792,463469.3792,福建,造纸,福建省青山纸业股份有限公司,"Fujian Qingshan Paper Industry Co.,Ltd.",主板,SSE,CNY,L,19970703,
600104,上汽集团,7.602,9.3975,1.1191,0.3084,0.3433,1168346.1365,1150343.2857,331198.2926,27374349.9782,26952543.184,上海,汽车整车,上海汽车集团股份有限公司,SAIC Motor Corporation Limited,主板,SSE,CNY,L,19971125,
600105,永鼎股份,29.1531,54.306,2.0349,1.7514,1.5697,124540.987,123827.482,69751.6878,564170.6711,560938.4935,江苏,通信设备,江苏永鼎股份有限公司,JIANGSU ETERN COMPANY LIMITED,主板,SSE,CNY,L,19970929,
600106,重庆路桥,15.7937,14.8009,0.9622,14.8123,14.9845,120820.4602,120820.4602,85961.2495,355212.153,355212.153,重庆,路桥,重庆路桥股份有限公司,"Chongqing Road&Bridge Co.,Ltd",主板,SSE,CNY,L,19970618,
600107,美尔雅,266.9166,42.6445,3.7694,5.4887,5.3748,36000.0,36000.0,28661.1262,229680.0,229680.0,湖北,服饰,湖北美尔雅股份有限公司,"Hubei Mailyard Share Co.,Ltd",主板,SSE,CNY,L,19971106,
