code,name,enname,pct_chg_exact,open,high,low,close,pre_close,change,amplitude,vol,amount,sector,limit_up_count,up_count,up_true_count,turnover_rate,volume_ratio,ma_3,pct_chg_3,ma_5,pct_chg_5,ma_10,pct_chg_10,,,,,
603123,翠微股份,"Beijing Cuiwei Tower Co., Ltd.",10.0,2,2,2,False,8.58,8.58,8.46,8.58,7.8,0.78,1.54,467827.35,401255.99,SH,8.9255,13.03,7.82,29.22,7.34,28.25,6.99,29.41,,,,
603157,拉夏贝尔,"Shanghai La Chapelle Fashion Co., Ltd.",9.91,1,3,1,False,4.38,4.77,4.33,4.77,4.34,0.43,10.14,52639.44,24546.158,SH,3.6103,1.65,4.48,11.45,4.4,14.11,4.3,14.11,,,,
603169,兰石重装,"Lanzhou LS Heavy Equipment Co., Ltd",3.83,0,3,2,False,5.5,5.87,5.47,5.69,5.48,0.21,7.3,202854.06,115528.672,SH,1.9436,3.16,5.54,4.4,5.52,5.76,5.45,6.36,,,,
603200,上海洗霸,"Shanghai Emperor of Cleaning Hi-Tech Co., Ltd",1.59,0,2,0,False,18.9,19.38,18.8,19.22,18.92,0.3,3.07,10640.92,20359.667,SH,3.0551,1.09,18.98,1.0,19.06,2.07,18.96,-0.57,,,,
603217,元利科技,"Shandong Yuanli Science and Technology Co., Ltd.",0.55,0,2,0,False,45.87,46.3,45.37,46.12,45.87,0.25,2.03,6783.04,31144.473,SH,2.9802,0.89,45.93,-0.07,46.19,-2.06,46.19,-0.02,,,,
603227,雪峰科技,"Xinjiang Xuefeng Sci-Tech (Group) Co.,Ltd",3.23,0,3,0,False,4.32,4.51,4.25,4.47,4.33,0.14,6.0,172532.64,76003.196,SH,2.6193,2.06,4.36,5.18,4.33,4.2,4.25,8.23,,,,
603239,浙江仙通,"Zhejiang Xiantong Rubber&Plastic Co.,Ltd",3.21,0,2,0,False,9.64,9.97,9.61,9.97,9.66,0.31,3.73,53724.4,52740.835,SH,5.922,3.79,9.75,2.89,9.74,2.47,9.82,2.26,,,,
603268,松发股份,"Guangdong Songfa Ceramics Co., Ltd.",0.39,0,6,1,False,15.65,15.65,15.42,15.63,15.57,0.06,1.48,3107.0,4828.303,SH,0.2502,0.73,15.57,1.96,15.47,3.72,15.32,3.72,,,,
603278,大业股份,"Shandong Daye Co., Ltd.",3.5,0,2,0,False,8.55,8.88,8.55,8.88,8.58,0.3,3.85,19124.02,16777.16,SH,1.5953,2.08,8.64,4.35,8.61,4.59,8.66,-5.13,,,,
603311,金海环境,"Zhejiang Goldensea Environment Technology Co.,Ltd",5.41,0,2,1,False,10.44,10.96,10.44,10.91,10.35,0.56,5.02,43150.22,46256.033,SH,2.0548,2.38,10.5,4.5,10.47,9.87,10.23,7.7,,,,
603356,华菱精工,"Xuancheng Valin Precision Technology Co.,Ltd.",0.35,0,2,3,False,11.68,11.68,11.38,11.62,11.58,0.04,2.59,7251.0,8381.025,SH,0.8035,0.94,11.59,0.26,11.61,0.17,11.68,-2.6,,,,
603357,设计总院,"Anhui Transport Consulting & Design Institute Co.,Ltd.",2.79,0,2,0,False,10.38,10.92,10.31,10.68,10.39,0.29,5.87,76054.85,81234.469,SH,3.4237,1.94,10.41,5.01,10.35,6.48,10.25,6.69,,,,
603358,华达科技,"Huada Automotive Technology Corp.,Ltd",1.55,0,2,0,False,12.84,13.11,12.5,13.1,12.9,0.2,4.73,6953.52,8971.468,SH,0.505,1.58,12.94,1.31,12.92,2.26,12.91,-0.08,,,,
603378,亚士创能,"Asia Cuanon Technology (ShangHai) Co.,Ltd.",3.45,0,3,0,False,19.01,19.83,18.82,19.79,19.13,0.66,5.28,30794.07,60193.676,SH,4.4642,0.99,19.31,5.83,19.12,5.6,18.35,23.23,,,,
603399,吉翔股份,"JINZHOU JIXIANG MOLYBDENUM CO.,LTD.",2.6,0,2,0,False,10.75,11.08,10.68,11.04,10.76,0.28,3.72,61365.0,67093.712,SH,1.2079,1.47,10.82,3.66,10.76,2.32,10.67,2.99,,,,
603458,勘设股份,"Guizhou Transportation Planning Survey&Design Academe Co.,Ltd.",0.54,0,3,0,False,18.38,18.68,18.28,18.51,18.41,0.1,2.17,15022.18,27809.66,SH,1.2143,1.66,18.42,1.04,18.43,0.98,18.43,0.71,,,,
603488,展鹏科技,"Flying Technology Co.,Ltd.",0.12,0,3,1,False,8.09,8.1,7.93,8.08,8.07,0.01,2.11,8620.0,6910.162,SH,0.8908,0.99,8.06,0.75,8.06,1.51,8.08,-0.74,,,,
603527,众源新材,"Anhui Zhongyuan New Materials Co.,Ltd.",1.41,0,2,2,False,9.96,10.11,9.89,10.06,9.92,0.14,2.22,8608.6,8625.762,SH,0.8006,1.54,9.94,1.93,9.94,2.97,9.9,1.11,,,,
603555,贵人鸟,"Guirenniao Co.,Ltd.",10.12,3,5,3,False,4.68,4.68,4.5,4.68,4.25,0.43,4.24,197820.36,92096.045,SH,3.147,2.69,4.26,33.33,3.95,38.87,3.7,36.84,,,,
603599,广信股份,"Anhui Guangxin Agrochemical Co., Ltd.",1.92,0,2,1,False,13.65,13.86,13.42,13.79,13.53,0.26,3.25,25276.86,34411.033,SH,0.544,1.1,13.6,1.4,13.62,2.15,13.45,2.91,,,,
603601,再升科技,"Chongqing Zaisheng Technology Co., Ltd",0.6,0,2,0,False,6.64,6.74,6.61,6.74,6.7,0.04,1.94,19296.4,12921.654,SH,0.2746,0.82,6.69,0.3,6.69,2.12,6.6,5.64,,,,
603603,博天环境,"Poten Environment Group Co., Ltd.",4.49,0,2,2,False,8.92,9.48,8.81,9.31,8.91,0.4,7.52,80483.79,74022.581,SH,3.4273,1.7,9.04,3.44,9.01,4.96,8.94,4.96,,,,
603615,茶花股份,"Chahua Modern Housewares Co.,Ltd.",0.87,0,3,2,False,9.22,9.37,9.11,9.25,9.17,0.08,2.84,16398.37,15081.624,SH,2.1905,1.38,9.18,1.54,9.18,0.65,9.24,-1.6,,,,
603633,徕木股份,"Shanghai Laimu Electronics Co.,Ltd",3.51,0,8,1,False,8.83,9.15,8.73,9.13,8.82,0.31,4.76,43649.28,39485.92,SH,2.1461,2.1,8.91,6.29,8.76,8.05,8.49,12.72,,,,
603659,璞泰来,"Shanghai Putailai New Energy Technology Co.,Ltd.",2.58,0,6,2,False,70.0,73.65,68.87,70.49,68.72,1.77,6.96,47031.93,334282.819,SH,2.4354,1.23,68.71,9.95,66.87,20.25,61.94,23.02,,,,
603685,晨丰科技,"Zhejiang Chenfeng Technology Co., Ltd.",3.35,0,2,2,False,11.68,12.11,11.51,12.04,11.65,0.39,5.15,25899.4,30827.948,SH,4.5074,3.44,11.73,4.6,11.65,4.6,11.53,4.88,,,,
603727,博迈科,Bomesc Offshore Engineering Company Limited,2.27,0,3,5,False,15.9,16.57,15.7,16.19,15.83,0.36,5.5,27308.71,44469.394,SH,1.1663,2.31,15.67,9.1,15.34,11.42,15.12,6.23,,,,
603730,岱美股份,"Shanghai Daimay Automotive Interior Co., Ltd",2.67,0,2,0,False,26.21,26.95,25.92,26.91,26.21,0.7,3.93,8723.0,23166.448,SH,1.1975,0.92,26.43,2.24,26.49,-1.14,27.0,0.3,,,,
603798,康普顿,Qingdao Copton Technology Company Limited,0.45,0,2,0,False,11.1,11.3,11.03,11.25,11.2,0.05,2.41,4903.0,5492.335,SH,0.2452,0.56,11.18,0.63,11.18,0.9,11.1,3.4,,,,
603799,华友钴业,"Zhejiang Huayou Cobalt Co., Ltd",0.83,0,2,3,False,27.9,28.63,27.5,28.02,27.79,0.23,4.07,375314.92,1054066.513,SH,3.5213,0.88,27.77,0.79,27.68,12.85,26.44,9.07,,,,
603809,豪能股份,"Chengdu Haoneng Technology Co., Ltd.",0.56,0,2,0,False,8.97,9.05,8.92,9.02,8.97,0.05,1.45,6790.24,6106.146,SH,0.5901,0.94,8.97,0.56,8.99,0.67,8.98,0.33,,,,
603815,交建股份,"Anhui Gourgen Traffic Construction Co.,Ltd.",3.86,0,3,0,False,21.13,23.4,20.7,22.59,21.75,0.84,12.41,274065.51,611762.973,SH,54.9229,1.2,21.68,15.73,20.98,13.63,20.83,17.47,,,,
603823,百合花,"Lily Group Co.,Ltd.",1.41,0,4,0,False,23.35,23.88,23.35,23.68,23.35,0.33,2.27,23249.15,54878.111,SH,3.3051,1.36,23.1,10.19,22.39,11.75,21.96,4.87,,,,
603843,正平股份,"Zhengping Road & Bridge Construction Co., Ltd.",2.94,0,3,0,False,4.75,4.95,4.69,4.9,4.76,0.14,5.46,94469.57,45673.698,SH,1.6869,2.52,4.76,6.75,4.7,7.69,4.67,5.83,,,,
603855,华荣股份,Warom Technology Incorporated Company,2.69,0,2,0,False,9.26,9.55,9.18,9.55,9.3,0.25,3.98,43244.77,40601.824,SH,2.1457,0.9,9.37,1.38,9.39,2.14,9.22,6.11,,,,
603876,鼎胜新材,"Jiangsu Dingsheng New Material Joint-Stock Co.,Ltd",1.58,0,2,2,False,13.27,13.46,13.05,13.46,13.25,0.21,3.09,23377.69,31112.589,SH,0.9922,1.57,13.27,2.12,13.27,2.12,13.35,-6.72,,,,
603878,武进不锈,"Jiangsu Wujin Stainless Steel Pipe Group Co., Ltd.",3.1,0,3,0,False,10.29,10.79,10.26,10.63,10.31,0.32,5.14,99191.44,105145.9,SH,6.9296,3.81,10.37,4.83,10.31,3.4,10.21,7.7,,,,
603896,寿仙谷,"Zhejiang Shouxiangu Pharmaceutical Co., Ltd.",0.51,0,3,0,False,29.07,29.5,28.58,29.35,29.2,0.15,3.15,5926.37,17291.931,SH,0.9553,0.79,29.08,4.37,28.8,4.15,28.6,1.7,,,,
603901,永创智能,"Hangzhou Youngsun Intelligent Equipment Co.,Ltd.",2.92,0,7,2,False,9.61,10.01,9.48,9.86,9.58,0.28,5.53,128535.23,125321.051,SH,5.7539,1.75,9.56,8.11,9.38,11.92,8.96,18.08,,,,
603909,合诚股份,"Holsin Engineering Consulting Group Co.,Ltd.",1.58,0,5,0,False,13.26,13.59,13.1,13.54,13.33,0.21,3.68,21974.81,29494.881,SH,1.5512,2.52,13.37,2.73,13.29,4.56,13.11,5.12,,,,
603928,兴业股份,"Suzhou Xingye Materials Technology Co., Ltd.",0.35,0,2,5,False,11.42,11.42,11.24,11.33,11.29,0.04,1.59,3366.0,3809.905,SH,0.5362,0.78,11.3,0.27,11.32,0.71,11.34,-1.22,,,,
603958,哈森股份,"Harson Trading(China)Co., Ltd.",0.87,0,2,1,False,6.93,6.97,6.82,6.97,6.91,0.06,2.17,7628.0,5297.004,SH,0.3509,1.57,6.92,1.01,6.91,1.46,6.9,1.31,,,,
603969,银龙股份,"Silvery Dragon Prestressed Materials Co., Ltd.Tianjin",2.29,0,2,0,False,3.91,4.03,3.91,4.02,3.93,0.09,3.05,54565.47,21753.156,SH,0.6488,2.55,3.95,2.81,3.94,3.34,3.92,3.34,,,,
603993,洛阳钼业,"China Molybdenum Co.,Ltd.",3.5,0,2,0,False,3.43,3.56,3.42,3.55,3.43,0.12,4.08,1329525.0,466323.261,SH,0.7526,2.9,3.46,3.2,3.46,5.03,3.42,4.41,,,,
688006,杭可科技,Zhejiang HangKe Technology Incorporated Company,3.5,0,2,0,False,31.0,32.59,30.73,32.55,31.45,1.1,5.91,29095.94,93135.711,STAR,7.9095,1.3,31.6,4.6,31.6,4.73,31.7,-0.21,,,,
688116,天奈科技,"Jiangsu Cnano Technology Co.,Ltd.",4.23,0,2,0,False,24.75,26.21,24.4,25.85,24.8,1.05,7.3,49305.54,125432.431,STAR,9.3425,1.61,24.97,5.17,24.9,5.68,25.14,-0.5,,,,
code,name,enname,pct_chg_exact,up_count,up_true_count,open,high,low,close,pre_close,change,amplitude,vol,amount,sector,turnover_rate,volume_ratio,ma_3,pct_chg_3,ma_5,pct_chg_5,ma_10,pct_chg_10,,,,,,
000732,泰禾集团,"Tahoe Group Co., Ltd",6.61,3,0,5.6,6.16,5.6,5.97,5.6,0.37,10.0,680240.14,401657.757,SZ,2.7362,5.82,5.7,8.55,5.63,7.76,5.58,6.99,,,,,,
000893,东凌国际,"Donlinks International Investment Co., Ltd.",5.11,1,0,6.26,6.89,6.26,6.58,6.26,0.32,10.06,73853.94,49301.171,SZ,1.8429,3.02,6.39,3.95,6.35,8.4,6.31,3.13,,,,,,
000959,首钢股份,"Beijing Shougang Co., Ltd.",5.7,3,0,3.51,3.86,3.49,3.71,3.51,0.2,10.54,492569.86,180961.444,SZ,0.974,6.84,3.55,9.44,3.49,9.76,3.42,11.08,,,,,,
002286,保龄宝,"Baolingbao Biology Co., Ltd.",4.76,3,2,5.68,6.24,5.64,5.94,5.67,0.27,10.58,111400.65,66409.948,SZ,3.0169,4.63,5.67,10.41,5.56,10.41,5.56,4.58,,,,,,
002296,辉煌科技,"Henan Splendor Science & Technology Co., Ltd.",4.47,1,0,7.39,8.13,7.39,7.72,7.39,0.33,10.01,468132.17,363921.542,SZ,14.2306,1.29,7.59,6.78,7.51,5.32,7.42,6.93,,,,,,
002314,南山控股,"Shenzhen New Nanshan Holding (Group) Co.,Ltd",5.88,1,0,2.89,3.18,2.88,3.06,2.89,0.17,10.38,228518.75,70820.99,SZ,2.009,7.58,2.96,5.52,2.94,4.44,2.92,6.62,,,,,,
002556,辉隆股份,"Anhui Huilong Agricultural Means of Production .Co.,Ltd.",8.85,1,0,5.2,5.72,5.15,5.66,5.2,0.46,10.96,236368.06,130308.481,SZ,3.3031,1.95,5.38,4.81,5.4,6.79,5.25,16.7,,,,,,
300053,欧比特,"Zhuhai Orbita Aerospace Science & Technology Co.,Ltd",5.18,1,1,12.31,12.31,11.65,11.77,11.19,0.58,5.9,590583.96,722226.193,GEB,10.3377,3.53,11.3,7.98,11.12,8.48,10.73,12.42,,,,,,
300797,钢研纳克,"NCS Testing Technology CO.,LTD.",-1.29,0,1,29.77,29.77,25.16,26.71,27.06,-0.35,17.04,479375.21,1314747.395,GEB,77.2563,40.7,26.12,19.45,24.21,44.53,19.81,132.87,,,,,,
600117,西宁特钢,"Xining Special Steel Co.,Ltd",9.67,3,1,3.35,3.64,3.33,3.63,3.31,0.32,9.37,349289.06,124109.076,SH,4.7124,7.44,3.37,14.51,3.3,14.51,3.23,14.51,,,,,,
600691,阳煤化工,"Yangmei Chemical Co.,Ltd",4.88,2,2,2.06,2.26,2.05,2.15,2.05,0.1,10.24,249767.93,53800.423,SH,1.4221,2.97,2.07,6.44,2.05,9.14,2.01,6.97,,,,,,
603115,海星股份,"Nantong Haixing Electronics Co., Ltd.",5.01,1,1,20.95,23.03,20.95,21.99,20.94,1.05,9.93,88686.53,193430.486,SH,17.0551,1.13,21.61,0.0,21.76,10.01,21.15,7.85,,,,,,
603778,乾景园林,"Beijing Qianjing Landscape Co., Ltd",-0.18,0,3,5.95,5.95,5.35,5.4,5.41,-0.01,11.09,607284.56,352734.294,SH,12.1457,4.85,5.43,-2.7,5.45,1.31,5.27,10.2,,,,,,
code,name,enname,pct_chg_exact,open,high,low,close,pre_close,change,amplitude,vol,amount,sector,limit_up,limit_down,limit_up_used,limit_up_ctn,limit_up_count,up_ctn,up_count,up_true_count,turnover_rate,volume_ratio,ma_3,pct_chg_3,ma_5,pct_chg_5,ma_10,pct_chg_10
688001,华兴源创,"Suzhou HYC Technology Co.,Ltd.",-2.45,31.5,31.7,30.4,30.72,31.49,-0.77,4.13,12998.22,39970.672,STAR,False,False,False,False,0,False,0,2,3.5858,0.97,31.37,-7.39,32.26,-8.33,32.82,-7.83
688002,睿创微纳,"Raytron Technology Co.,Ltd",-3.4,31.99,32.27,30.7,30.96,32.05,-1.09,4.9,13829.31,43219.288,STAR,False,False,False,False,0,False,0,0,2.6817,0.83,31.67,-5.75,32.4,-8.51,32.96,-5.03
688003,天准科技,"Suzhou Tztek Technology Co.,Ltd.",-2.24,24.66,24.78,23.93,24.0,24.55,-0.55,3.46,14873.0,35920.255,STAR,False,False,False,False,0,False,0,2,3.3666,1.18,24.47,-4.99,24.88,-5.59,25.24,-5.47
688005,容百科技,"Ningbo Ronbay New Energy Technology Co.,Ltd.",-2.08,22.56,22.57,21.82,22.16,22.63,-0.47,3.31,20949.82,46396.94,STAR,False,False,False,False,0,False,0,0,5.1427,0.75,22.46,-4.52,22.98,-7.36,23.93,-12.48
688006,杭可科技,Zhejiang HangKe Technology Incorporated Company,3.5,31.0,32.59,30.73,32.55,31.45,1.1,5.91,29095.94,93135.711,STAR,False,False,False,False,0,True,2,0,7.9095,1.3,31.6,4.6,31.6,4.73,31.7,-0.21
688007,光峰科技,Appotronics Corporation Limited,-3.39,25.08,25.35,24.12,24.21,25.06,-0.85,4.91,13850.75,33708.327,STAR,False,False,False,False,0,False,0,1,2.4218,1.12,24.94,-8.74,25.62,-8.81,26.01,-6.53
688008,澜起科技,"Montage Technology Co.,Ltd.",-5.28,66.66,67.64,63.15,63.7,67.25,-3.55,6.68,38095.54,248656.273,STAR,False,False,False,False,0,False,0,0,5.1214,0.9,65.85,-5.63,66.99,-8.16,68.11,-5.81
688009,中国通号,China Railway Signal & Communication Corporation Limited,-0.16,6.47,6.47,6.38,6.44,6.45,-0.01,1.4,170909.0,109865.266,STAR,False,False,False,False,0,False,0,4,1.443,0.63,6.44,-1.83,6.5,-2.13,6.67,-9.55
688010,福光股份,"Fujian Forecam Optics Co.,Ltd.",-3.56,40.1,40.59,38.6,39.04,40.48,-1.44,4.92,17371.94,67908.515,STAR,False,False,False,False,0,False,0,0,4.901,0.89,40.09,-3.01,40.43,-4.43,40.88,-6.71
688011,新光光电,"Harbin Xinguang Optic-Electronics Technology Co.,Ltd.",-4.44,39.0,39.0,36.95,37.04,38.76,-1.72,5.29,9896.36,37260.744,STAR,False,False,False,False,0,False,0,2,4.3453,1.4,38.1,-2.78,38.3,-4.12,38.6,-3.26
688012,中微公司,Advanced Micro-Fabrication Equipment Inc. China,-4.99,68.22,68.45,64.5,65.15,68.57,-3.42,5.76,30787.44,202841.909,STAR,False,False,False,False,0,False,0,0,6.3576,1.06,68.17,-9.26,69.75,-6.9,69.48,-0.53
688015,交控科技,"Traffic Control Technology Co., Ltd.",-3.12,29.38,29.38,27.97,28.25,29.16,-0.91,4.84,14603.08,41498.3,STAR,False,False,False,False,0,False,0,2,4.4606,0.93,28.78,-6.46,29.7,-10.6,30.94,-12.27
688016,心脉医疗,"Shanghai MicroPort Endovascular MedTech Co., Ltd.",-2.74,136.0,136.0,131.26,132.44,136.17,-3.73,3.48,6277.22,83377.276,STAR,False,False,False,False,0,False,0,0,4.4899,0.71,137.0,-5.91,139.09,-5.8,137.99,0.7
688018,乐鑫科技,"Espressif Systems (Shanghai) Co., Ltd.",-4.68,160.59,160.59,151.33,153.0,160.52,-7.52,5.77,12976.16,200521.889,STAR,False,False,False,False,0,False,0,1,7.4417,0.82,158.86,-9.36,163.08,-5.63,160.2,4.47
688019,安集科技,"Anji Microelectronics Technology (Shanghai) Co., Ltd.",-4.97,112.64,113.0,105.01,107.01,112.61,-5.6,7.1,7359.37,79312.853,STAR,False,False,False,False,0,False,0,1,6.358,0.95,111.47,-11.11,115.51,-11.22,116.42,-3.91
688020,方邦股份,"Guangzhou Fang Bang Electronics Co.,Ltd.",-2.71,79.66,80.1,77.08,77.98,80.15,-2.17,3.77,5729.25,44940.421,STAR,False,False,False,False,0,False,0,0,3.1388,0.62,79.03,-4.32,80.58,-6.77,80.61,1.56
688021,奥福环保,"Aofu Environmental Technology Co., Ltd.",-1.24,29.0,29.1,28.12,28.61,28.97,-0.36,3.38,13882.56,39615.105,STAR,False,False,False,False,0,False,0,1,7.6276,0.69,29.05,-5.8,29.82,-8.27,30.94,-14.08
688022,瀚川智能,"Suzhou Harmontronics Automation Technology Co.,Ltd",-2.56,37.9,38.29,36.31,37.27,38.25,-0.98,5.18,12237.72,45588.446,STAR,False,False,False,False,0,False,0,0,5.0104,0.85,37.9,-4.44,38.59,-6.82,38.64,-1.61
688023,安恒信息,"DBAPPSecurity Co., Ltd",-0.86,120.0,123.88,115.26,117.0,118.01,-1.01,7.3,11274.61,134702.717,STAR,False,False,False,False,0,False,0,1,7.2815,0.6,117.59,-1.06,117.23,2.1,117.54,-2.82
688025,杰普特,"Shenzhen JPT Opto-Electronics Co., Ltd.",-0.43,39.2,39.35,38.38,38.98,39.15,-0.17,2.48,10380.12,40232.637,STAR,False,False,False,False,0,False,0,2,4.9193,0.76,39.27,-4.11,39.99,-4.72,41.09,-9.35
688028,沃尔德,"Beijing Worldia Diamond Tools Co.,Ltd.",2.31,56.14,57.59,54.13,56.79,55.51,1.28,6.23,17267.14,96663.29,STAR,False,False,False,False,0,False,1,1,9.5123,0.81,56.7,-4.91,58.41,-8.83,58.49,4.2
688029,南微医学,"Micro-Tech (Nanjing) Co., Ltd.",-0.19,168.05,172.4,163.33,168.88,169.2,-0.32,5.36,12529.99,210910.649,STAR,False,False,False,False,0,False,0,0,4.0958,0.75,172.34,-4.75,175.06,-2.94,172.97,4.38
688030,山石网科,"Hillstone Networks Co., Ltd.",-4.69,37.4,37.4,34.96,35.6,37.35,-1.75,6.53,28371.89,101953.929,STAR,False,False,False,False,0,False,0,2,7.7412,0.95,37.64,-13.55,38.97,-10.44,39.69,-8.69
688033,天宜上佳,"Beijing Tianyishangjia New Material Corp., Ltd.",-3.02,24.39,24.39,23.23,23.45,24.18,-0.73,4.8,15162.75,35657.935,STAR,False,False,False,False,0,False,0,4,3.4908,1.23,24.06,-8.75,24.86,-10.33,25.69,-12.79
688036,传音控股,"SHENZHEN TRANSSION HOLDINGS CO., LTD.",-3.25,39.9,39.9,38.5,38.71,40.01,-1.3,3.5,49927.83,194130.335,STAR,False,False,False,False,0,False,0,0,6.9768,1.27,39.93,-6.16,40.64,-7.15,41.7,-5.59
688058,宝兰德,Beijing Baolande Software Corporation.,-0.51,82.39,83.36,81.4,82.54,82.96,-0.42,2.36,4795.74,39390.019,STAR,False,False,False,False,0,False,0,0,5.272,0.54,83.87,-5.43,85.58,-4.47,84.72,2.53
688066,航天宏图,"Beijing Piesat Information Technology Co.,Ltd",1.12,31.26,31.96,31.01,31.6,31.25,0.35,3.04,14399.49,45323.681,STAR,False,False,False,False,0,False,1,1,3.8249,0.93,31.53,-4.5,32.43,-6.95,33.52,-9.09
688068,热景生物,"Beijing Hotgen Biotech Co.,Ltd",-0.21,42.57,42.64,41.01,42.48,42.57,-0.09,3.83,6096.41,25463.131,STAR,False,False,False,False,0,False,0,0,4.3115,1.1,42.93,-5.49,43.99,-6.43,44.85,-7.01
688088,虹软科技,ArcSoft Corporation Limited,-6.67,37.48,37.48,34.84,35.12,37.63,-2.51,7.02,29913.07,106204.132,STAR,False,False,False,False,0,False,0,0,7.8706,1.57,36.76,-8.64,37.8,-12.05,39.47,-13.28
688098,申联生物,Shanghai Shen Lian Biomedical Corporation,-3.07,16.28,16.28,15.63,15.81,16.31,-0.5,3.99,37411.95,59449.773,STAR,False,False,False,False,0,False,0,0,8.2858,0.97,16.39,-7.54,16.71,-5.05,16.77,-3.83
688099,晶晨股份,"Amlogic (Shanghai) Co.,Ltd.",-2.58,49.0,49.56,47.47,48.28,49.56,-1.28,4.22,18167.32,87755.723,STAR,False,False,False,False,0,False,0,0,4.8673,1.24,49.49,-5.61,50.31,-4.64,50.69,-3.25
688101,三达膜,"Suntar Environmental Technology Co., Ltd.",-3.27,20.2,20.28,19.3,19.54,20.2,-0.66,4.85,96254.88,189243.489,STAR,False,False,False,False,0,False,0,0,12.5658,0.53,20.17,-8.9,21.06,-15.23,,
688108,赛诺医疗,Sino Medical Sciences Technology Inc.,-3.83,16.27,16.27,15.38,15.55,16.17,-0.62,5.5,37593.24,59070.247,STAR,False,False,False,False,0,False,0,1,8.3226,0.83,16.25,-6.55,16.45,-5.3,16.54,-4.95
688111,金山办公,"Beijing Kingsoft Office Software, Inc.",0.36,134.27,136.5,128.0,133.96,133.48,0.48,6.37,52081.18,695849.64,STAR,False,False,False,False,0,False,1,1,7.815,0.32,136.46,-8.99,138.52,6.02,,
688116,天奈科技,"Jiangsu Cnano Technology Co.,Ltd.",4.23,24.75,26.21,24.4,25.85,24.8,1.05,7.3,49305.54,125432.431,STAR,False,False,False,False,0,True,2,0,9.3425,1.61,24.97,5.17,24.9,5.68,25.14,-0.5
688122,西部超导,"Western Superconducting Technologies Co., Ltd.",-0.71,28.33,28.7,28.01,28.13,28.33,-0.2,2.44,11084.02,31294.798,STAR,False,False,False,False,0,False,0,0,2.7918,0.79,28.47,-4.81,29.01,-6.05,29.67,-5.35
688128,中国电研,"China National Electric Apparatus Research Institute Co., Ltd.",-0.94,19.21,19.31,18.73,19.03,19.21,-0.18,3.02,32172.35,61039.991,STAR,False,False,False,False,0,False,0,0,7.0743,0.71,19.12,-0.99,19.28,-2.61,20.16,-13.89
688138,清溢光电,Shenzhen Qingyi Photomask Limited,-6.48,16.56,16.7,15.08,15.3,16.36,-1.06,9.9,200349.05,313977.084,STAR,False,False,False,False,0,False,0,2,32.9589,,15.98,-21.74,,,,
688139,海尔生物,"Qingdao Haier Biomedical Co.,Ltd",7.41,25.9,27.88,25.73,27.55,25.65,1.9,8.38,99065.64,268091.57,STAR,False,False,False,False,0,False,1,1,13.6118,1.42,26.6,2.84,26.53,12.54,25.73,13.84
688166,博瑞医药,"BrightGene Bio-Medical Technology Co., Ltd.",-5.23,30.0,30.15,28.3,28.63,30.21,-1.58,6.12,44178.3,127491.364,STAR,False,False,False,False,0,False,0,0,11.9515,1.03,30.17,-7.05,30.3,-2.12,29.57,-11.66
688168,安博通,"Beijing ABT Networks Co.,Ltd.",-2.22,85.48,85.48,82.9,83.8,85.7,-1.9,3.01,5948.2,49961.367,STAR,False,False,False,False,0,False,0,0,5.1253,0.91,85.97,-8.52,88.44,-7.68,88.89,-2.44
688188,柏楚电子,Shanghai Friendess Electronic Technology Corporation Limited,-1.06,123.47,124.3,120.8,121.8,123.1,-1.3,2.84,5465.92,66756.631,STAR,False,False,False,False,0,False,0,2,2.3859,0.55,123.84,-3.5,125.02,-1.14,123.82,-0.55
688196,卓越新能,"Longyan Zhuoyue New Energy Co., Ltd.",-8.83,45.0,45.0,40.71,41.19,45.18,-3.99,9.5,79514.22,335437.909,STAR,False,False,False,False,0,False,0,0,28.8202,,45.75,,,,,
688199,久日新材,"Tianjin Jiuri New Materials Co., Ltd.",-1.96,59.65,59.87,58.0,58.45,59.62,-1.17,3.14,17105.93,100359.193,STAR,False,False,False,False,0,False,0,2,6.6391,1.02,59.52,-3.32,60.06,-2.66,60.84,-7.0
688202,美迪西,Shanghai Medicilon Inc.,0.34,57.89,59.5,56.68,58.5,58.3,0.2,4.84,12102.88,70439.781,STAR,False,False,False,False,0,False,1,0,9.5893,0.67,59.52,-2.97,59.58,2.85,58.25,-9.25
688288,鸿泉物联,"Hangzhou Hopechart IoT Technology Co., Ltd.",-1.6,30.65,30.71,29.6,30.09,30.58,-0.49,3.63,23244.89,69864.201,STAR,False,False,False,False,0,False,0,1,11.4191,0.63,30.66,-6.64,31.38,-5.82,32.41,-19.44
688299,长阳科技,"Ningbo Solartron Technology Co., Ltd.",-11.2,16.89,16.89,15.68,15.85,17.85,-2.0,6.78,145132.41,235634.836,STAR,False,False,False,False,0,False,0,0,22.4488,1.17,17.4,-13.72,17.98,-17.71,19.41,-23.61
688300,联瑞新材,Novoray Corporation,-3.36,32.2,32.45,30.55,31.02,32.1,-1.08,5.92,36222.82,112939.525,STAR,False,False,False,False,0,False,0,1,18.5317,0.62,32.37,-10.22,33.73,-17.19,,
688321,微芯生物,"Shenzhen Chipscreen Biosciences Co., Ltd.",1.25,58.08,58.47,56.7,58.27,57.55,0.72,3.08,25895.92,149153.105,STAR,False,False,False,False,0,False,1,1,6.3817,0.54,58.53,-9.55,60.54,-6.14,60.82,8.37
